transcript	source	gene_id	species	Pan.id	V4	V5	V6	V12	V13	merged.or.gene_id	taxa_size	accession	ipr_check	pfam_check
LOC_Os02g36880.1	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.1	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0579000	16	Nipponbare	1	1
LOC_Os02g36880.1	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.1	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.2	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.2	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.2	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.2	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0579000	16	Nipponbare	1	1
LOC_Os02g36880.3	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.3	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0579000	16	Nipponbare	1	1
LOC_Os02g36880.3	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.3	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.4	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.4	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0579000	16	Nipponbare	1	1
LOC_Os02g36880.4	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g36880.4	Hmmer	LOC_Os02g36880	Nipponbare(MSU)	Os4530.POR.1.pan0005897	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0579000	16	Nipponbare	1	0
LOC_Os02g38130.1	Hmmer	LOC_Os02g38130	Nipponbare(MSU)	Os4530.POR.1.pan0005968	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0594800	16	Nipponbare	1	0
LOC_Os02g38130.1	Hmmer	LOC_Os02g38130	Nipponbare(MSU)	Os4530.POR.1.pan0005968	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0594800	16	Nipponbare	1	1
LOC_Os02g38130.1	Hmmer	LOC_Os02g38130	Nipponbare(MSU)	Os4530.POR.1.pan0005968	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0594800	16	Nipponbare	1	0
LOC_Os02g38130.1	Hmmer	LOC_Os02g38130	Nipponbare(MSU)	Os4530.POR.1.pan0005968	PANTHER	PTHR31079	NAC DOMAIN-CONTAINING PROTEIN 73	IPR044799	NAC domain-containing protein SOG1-like	Os02g0594800	16	Nipponbare	1	0
LOC_Os02g38130.1	Hmmer	LOC_Os02g38130	Nipponbare(MSU)	Os4530.POR.1.pan0005968	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0594800	16	Nipponbare	1	0
LOC_Os02g41450.1	Hmmer	LOC_Os02g41450	Nipponbare(MSU)	Os4530.POR.1.pan0006121	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0623300	16	Nipponbare	1	0
LOC_Os02g41450.1	Hmmer	LOC_Os02g41450	Nipponbare(MSU)	Os4530.POR.1.pan0006121	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0623300	16	Nipponbare	1	0
LOC_Os02g41450.1	Hmmer	LOC_Os02g41450	Nipponbare(MSU)	Os4530.POR.1.pan0006121	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0623300	16	Nipponbare	1	1
LOC_Os02g41450.1	Hmmer	LOC_Os02g41450	Nipponbare(MSU)	Os4530.POR.1.pan0006121	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0623300	16	Nipponbare	1	0
LOC_Os02g42970.1	Hmmer	LOC_Os02g42970	Nipponbare(MSU)	Os4530.POR.1.pan0006216	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0643600	16	Nipponbare	1	0
LOC_Os02g42970.1	Hmmer	LOC_Os02g42970	Nipponbare(MSU)	Os4530.POR.1.pan0006216	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0643600	16	Nipponbare	1	0
LOC_Os02g42970.1	Hmmer	LOC_Os02g42970	Nipponbare(MSU)	Os4530.POR.1.pan0006216	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0643600	16	Nipponbare	1	1
LOC_Os02g42970.1	Hmmer	LOC_Os02g42970	Nipponbare(MSU)	Os4530.POR.1.pan0006216	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0643600	16	Nipponbare	1	0
LOC_Os02g56600.1	Hmmer	LOC_Os02g56600	Nipponbare(MSU)	Os4530.POR.1.pan0007107	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0810900	16	Nipponbare	1	0
LOC_Os02g56600.1	Hmmer	LOC_Os02g56600	Nipponbare(MSU)	Os4530.POR.1.pan0007107	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0810900	16	Nipponbare	1	0
LOC_Os02g56600.1	Hmmer	LOC_Os02g56600	Nipponbare(MSU)	Os4530.POR.1.pan0007107	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0810900	16	Nipponbare	1	1
LOC_Os02g56600.1	Hmmer	LOC_Os02g56600	Nipponbare(MSU)	Os4530.POR.1.pan0007107	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0810900	16	Nipponbare	1	0
LOC_Os02g57650.1	Hmmer	LOC_Os02g57650	Nipponbare(MSU)	Os4530.POR.1.pan0007182	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os02g0822400	16	Nipponbare	1	0
LOC_Os02g57650.1	Hmmer	LOC_Os02g57650	Nipponbare(MSU)	Os4530.POR.1.pan0007182	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os02g0822400	16	Nipponbare	1	1
LOC_Os02g57650.1	Hmmer	LOC_Os02g57650	Nipponbare(MSU)	Os4530.POR.1.pan0007182	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os02g0822400	16	Nipponbare	1	0
LOC_Os02g57650.1	Hmmer	LOC_Os02g57650	Nipponbare(MSU)	Os4530.POR.1.pan0007182	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os02g0822400	16	Nipponbare	1	0
LOC_Os03g01870.1	Hmmer	LOC_Os03g01870	Nipponbare(MSU)	Os4530.POR.1.pan0007331	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0109000	16	Nipponbare	1	0
LOC_Os03g01870.1	Hmmer	LOC_Os03g01870	Nipponbare(MSU)	Os4530.POR.1.pan0007331	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0109000	16	Nipponbare	1	1
LOC_Os03g01870.1	Hmmer	LOC_Os03g01870	Nipponbare(MSU)	Os4530.POR.1.pan0007331	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0109000	16	Nipponbare	1	0
LOC_Os03g01870.1	Hmmer	LOC_Os03g01870	Nipponbare(MSU)	Os4530.POR.1.pan0007331	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0109000	16	Nipponbare	1	0
LOC_Os03g02800.1	Hmmer	LOC_Os03g02800	Nipponbare(MSU)	Os4530.POR.1.pan0007405	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0119966	16	Nipponbare	1	0
LOC_Os03g02800.1	Hmmer	LOC_Os03g02800	Nipponbare(MSU)	Os4530.POR.1.pan0007405	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0119966	16	Nipponbare	1	1
LOC_Os03g02800.1	Hmmer	LOC_Os03g02800	Nipponbare(MSU)	Os4530.POR.1.pan0007405	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0119966	16	Nipponbare	1	0
LOC_Os03g02800.1	Hmmer	LOC_Os03g02800	Nipponbare(MSU)	Os4530.POR.1.pan0007405	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0119966	16	Nipponbare	1	0
LOC_Os03g03540.1	Hmmer	LOC_Os03g03540	Nipponbare(MSU)	Os4530.POR.1.pan0028234	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsNip_03G002130	16	Nipponbare	1	0
LOC_Os03g03540.1	Hmmer	LOC_Os03g03540	Nipponbare(MSU)	Os4530.POR.1.pan0028234	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsNip_03G002130	16	Nipponbare	1	1
LOC_Os03g03540.1	Hmmer	LOC_Os03g03540	Nipponbare(MSU)	Os4530.POR.1.pan0028234	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G002130	16	Nipponbare	1	0
LOC_Os03g03540.1	Hmmer	LOC_Os03g03540	Nipponbare(MSU)	Os4530.POR.1.pan0028234	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G002130	16	Nipponbare	1	0
LOC_Os03g04070.1	Hmmer	LOC_Os03g04070	Nipponbare(MSU)	Os4530.POR.1.pan0007487	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0133000	16	Nipponbare	1	0
LOC_Os03g04070.1	Hmmer	LOC_Os03g04070	Nipponbare(MSU)	Os4530.POR.1.pan0007487	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0133000	16	Nipponbare	1	0
LOC_Os03g04070.1	Hmmer	LOC_Os03g04070	Nipponbare(MSU)	Os4530.POR.1.pan0007487	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0133000	16	Nipponbare	1	1
LOC_Os03g04070.1	Hmmer	LOC_Os03g04070	Nipponbare(MSU)	Os4530.POR.1.pan0007487	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0133000	16	Nipponbare	1	0
LOC_Os03g12120.1	Hmmer	LOC_Os03g12120	Nipponbare(MSU)	Os4530.POR.1.pan0008013	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0221300	16	Nipponbare	1	0
LOC_Os03g12120.1	Hmmer	LOC_Os03g12120	Nipponbare(MSU)	Os4530.POR.1.pan0008013	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0221300	16	Nipponbare	1	0
LOC_Os03g12120.1	Hmmer	LOC_Os03g12120	Nipponbare(MSU)	Os4530.POR.1.pan0008013	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0221300	16	Nipponbare	1	1
LOC_Os03g12120.1	Hmmer	LOC_Os03g12120	Nipponbare(MSU)	Os4530.POR.1.pan0008013	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0221300	16	Nipponbare	1	0
LOC_Os03g21030.1	Hmmer	LOC_Os03g21030	Nipponbare(MSU)	Os4530.POR.1.pan0008589	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0327100	16	Nipponbare	1	1
LOC_Os03g21030.1	Hmmer	LOC_Os03g21030	Nipponbare(MSU)	Os4530.POR.1.pan0008589	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0327100	16	Nipponbare	1	0
LOC_Os03g21030.1	Hmmer	LOC_Os03g21030	Nipponbare(MSU)	Os4530.POR.1.pan0008589	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0327100	16	Nipponbare	1	0
LOC_Os03g21030.1	Hmmer	LOC_Os03g21030	Nipponbare(MSU)	Os4530.POR.1.pan0008589	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0327100	16	Nipponbare	1	0
LOC_Os03g21060.1	Hmmer	LOC_Os03g21060	Nipponbare(MSU)	Os4530.POR.1.pan0008592	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0327800	16	Nipponbare	1	0
LOC_Os03g21060.1	Hmmer	LOC_Os03g21060	Nipponbare(MSU)	Os4530.POR.1.pan0008592	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0327800	16	Nipponbare	1	0
LOC_Os03g21060.1	Hmmer	LOC_Os03g21060	Nipponbare(MSU)	Os4530.POR.1.pan0008592	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0327800	16	Nipponbare	1	0
LOC_Os03g21060.1	Hmmer	LOC_Os03g21060	Nipponbare(MSU)	Os4530.POR.1.pan0008592	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0327800	16	Nipponbare	1	1
LOC_Os03g39050.1	Hmmer	LOC_Os03g39050	Nipponbare(MSU)	Os4530.POR.1.pan0028650	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G024750	16	Nipponbare	1	0
LOC_Os03g39050.1	Hmmer	LOC_Os03g39050	Nipponbare(MSU)	Os4530.POR.1.pan0028650	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsNip_03G024750	16	Nipponbare	1	1
LOC_Os03g39050.1	Hmmer	LOC_Os03g39050	Nipponbare(MSU)	Os4530.POR.1.pan0028650	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G024750	16	Nipponbare	1	0
LOC_Os03g39050.1	Hmmer	LOC_Os03g39050	Nipponbare(MSU)	Os4530.POR.1.pan0028650	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsNip_03G024750	16	Nipponbare	1	0
LOC_Os03g39100.1	Hmmer	LOC_Os03g39100	Nipponbare(MSU)	Os4530.POR.1.pan0028652	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsNip_03G024770	16	Nipponbare	1	0
LOC_Os03g39100.1	Hmmer	LOC_Os03g39100	Nipponbare(MSU)	Os4530.POR.1.pan0028652	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsNip_03G024770	16	Nipponbare	1	1
LOC_Os03g39100.1	Hmmer	LOC_Os03g39100	Nipponbare(MSU)	Os4530.POR.1.pan0028652	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G024770	16	Nipponbare	1	0
LOC_Os03g39100.1	Hmmer	LOC_Os03g39100	Nipponbare(MSU)	Os4530.POR.1.pan0028652	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G024770	16	Nipponbare	1	0
LOC_Os03g42120.1	blast	LOC_Os03g42120	Nipponbare(MSU)	Os4530.POR.1.pan0028703	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G026370	16	Nipponbare	1	0
LOC_Os03g42630.1	Hmmer	LOC_Os03g42630	Nipponbare(MSU)	Os4530.POR.1.pan0009281	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0624600	16	Nipponbare	1	0
LOC_Os03g42630.1	Hmmer	LOC_Os03g42630	Nipponbare(MSU)	Os4530.POR.1.pan0009281	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0624600	16	Nipponbare	1	0
LOC_Os03g42630.1	Hmmer	LOC_Os03g42630	Nipponbare(MSU)	Os4530.POR.1.pan0009281	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0624600	16	Nipponbare	1	0
LOC_Os03g42630.1	Hmmer	LOC_Os03g42630	Nipponbare(MSU)	Os4530.POR.1.pan0009281	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0624600	16	Nipponbare	1	1
LOC_Os03g56580.1	Hmmer	LOC_Os03g56580	Nipponbare(MSU)	Os4530.POR.1.pan0010016	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0777000	16	Nipponbare	1	0
LOC_Os03g56580.1	Hmmer	LOC_Os03g56580	Nipponbare(MSU)	Os4530.POR.1.pan0010016	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0777000	16	Nipponbare	1	1
LOC_Os03g56580.1	Hmmer	LOC_Os03g56580	Nipponbare(MSU)	Os4530.POR.1.pan0010016	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0777000	16	Nipponbare	1	0
LOC_Os03g56580.1	Hmmer	LOC_Os03g56580	Nipponbare(MSU)	Os4530.POR.1.pan0010016	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0777000	16	Nipponbare	1	0
LOC_Os03g59730.1	Hmmer	LOC_Os03g59730	Nipponbare(MSU)	Os4530.POR.1.pan0028932	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsNip_03G039230	16	Nipponbare	1	1
LOC_Os03g59730.1	Hmmer	LOC_Os03g59730	Nipponbare(MSU)	Os4530.POR.1.pan0028932	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G039230	16	Nipponbare	1	0
LOC_Os03g59730.1	Hmmer	LOC_Os03g59730	Nipponbare(MSU)	Os4530.POR.1.pan0028932	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsNip_03G039230	16	Nipponbare	1	0
LOC_Os03g59730.1	Hmmer	LOC_Os03g59730	Nipponbare(MSU)	Os4530.POR.1.pan0028932	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G039230	16	Nipponbare	1	0
LOC_Os03g59850.1	Hmmer	LOC_Os03g59850	Nipponbare(MSU)	Os4530.POR.1.pan0028934	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G039320	15	Nipponbare	1	0
LOC_Os03g60080.1	Hmmer	LOC_Os03g60080	Nipponbare(MSU)	Os4530.POR.1.pan0010246	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os03g0815100	16	Nipponbare	1	0
LOC_Os03g60080.1	Hmmer	LOC_Os03g60080	Nipponbare(MSU)	Os4530.POR.1.pan0010246	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os03g0815100	16	Nipponbare	1	1
LOC_Os03g60080.1	Hmmer	LOC_Os03g60080	Nipponbare(MSU)	Os4530.POR.1.pan0010246	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os03g0815100	16	Nipponbare	1	0
LOC_Os03g60080.1	Hmmer	LOC_Os03g60080	Nipponbare(MSU)	Os4530.POR.1.pan0010246	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os03g0815100	16	Nipponbare	1	0
LOC_Os03g61249.1	Hmmer	LOC_Os03g61249	Nipponbare(MSU)	Os4530.POR.1.pan0028952	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsNip_03G040490	14	Nipponbare	1	0
LOC_Os03g61249.1	Hmmer	LOC_Os03g61249	Nipponbare(MSU)	Os4530.POR.1.pan0028952	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G040490	14	Nipponbare	1	0
LOC_Os03g61249.1	Hmmer	LOC_Os03g61249	Nipponbare(MSU)	Os4530.POR.1.pan0028952	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsNip_03G040490	14	Nipponbare	1	1
LOC_Os03g61249.1	Hmmer	LOC_Os03g61249	Nipponbare(MSU)	Os4530.POR.1.pan0028952	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G040490	14	Nipponbare	1	0
LOC_Os03g61319.1	Hmmer	LOC_Os03g61319	Nipponbare(MSU)	Os4530.POR.1.pan0028952	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G040550	14	Nipponbare	1	0
LOC_Os03g61319.1	Hmmer	LOC_Os03g61319	Nipponbare(MSU)	Os4530.POR.1.pan0028952	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G040550	14	Nipponbare	1	0
LOC_Os03g61319.1	Hmmer	LOC_Os03g61319	Nipponbare(MSU)	Os4530.POR.1.pan0028952	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsNip_03G040550	14	Nipponbare	1	0
LOC_Os03g61319.1	Hmmer	LOC_Os03g61319	Nipponbare(MSU)	Os4530.POR.1.pan0028952	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsNip_03G040550	14	Nipponbare	1	1
LOC_Os03g61650.1	Hmmer	LOC_Os03g61650	Nipponbare(MSU)	Os4530.POR.1.pan0028958	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsNip_03G040780	16	Nipponbare	1	1
LOC_Os03g61650.1	Hmmer	LOC_Os03g61650	Nipponbare(MSU)	Os4530.POR.1.pan0028958	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G040780	16	Nipponbare	1	0
LOC_Os03g61650.1	Hmmer	LOC_Os03g61650	Nipponbare(MSU)	Os4530.POR.1.pan0028958	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsNip_03G040780	16	Nipponbare	1	0
LOC_Os03g61650.1	Hmmer	LOC_Os03g61650	Nipponbare(MSU)	Os4530.POR.1.pan0028958	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G040780	16	Nipponbare	1	0
LOC_Os03g62470.1	Hmmer	LOC_Os03g62470	Nipponbare(MSU)	Os4530.POR.1.pan0028972	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	OsNip_03G041380	16	Nipponbare	1	1
LOC_Os03g62470.1	Hmmer	LOC_Os03g62470	Nipponbare(MSU)	Os4530.POR.1.pan0028972	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G041380	16	Nipponbare	1	0
LOC_Os03g62470.1	Hmmer	LOC_Os03g62470	Nipponbare(MSU)	Os4530.POR.1.pan0028972	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	OsNip_03G041380	16	Nipponbare	1	0
LOC_Os03g62470.1	Hmmer	LOC_Os03g62470	Nipponbare(MSU)	Os4530.POR.1.pan0028972	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	OsNip_03G041380	16	Nipponbare	1	0
LOC_Os04g35660.1	Hmmer	LOC_Os04g35660	Nipponbare(MSU)	Os4530.POR.1.pan0011328	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os04g0437000	15	Nipponbare	1	0
LOC_Os04g35660.1	Hmmer	LOC_Os04g35660	Nipponbare(MSU)	Os4530.POR.1.pan0011328	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os04g0437000	15	Nipponbare	1	1
LOC_Os04g35660.1	Hmmer	LOC_Os04g35660	Nipponbare(MSU)	Os4530.POR.1.pan0011328	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os04g0437000	15	Nipponbare	1	0
LOC_Os04g35660.1	Hmmer	LOC_Os04g35660	Nipponbare(MSU)	Os4530.POR.1.pan0011328	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os04g0437000	15	Nipponbare	1	0
LOC_Os04g38720.1	Hmmer	LOC_Os04g38720	Nipponbare(MSU)	Os4530.POR.1.pan0011457	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os04g0460600	16	Nipponbare	1	0
LOC_Os04g38720.1	Hmmer	LOC_Os04g38720	Nipponbare(MSU)	Os4530.POR.1.pan0011457	Pfam	PF02365	No apical meristem (NAM) protein	IPR003441	NAC domain	Os04g0460600	16	Nipponbare	1	1
LOC_Os04g38720.1	Hmmer	LOC_Os04g38720	Nipponbare(MSU)	Os4530.POR.1.pan0011457	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os04g0460600	16	Nipponbare	1	0
LOC_Os04g38720.1	Hmmer	LOC_Os04g38720	Nipponbare(MSU)	Os4530.POR.1.pan0011457	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os04g0460600	16	Nipponbare	1	0
LOC_Os04g39960.1	Hmmer	LOC_Os04g39960	Nipponbare(MSU)	Os4530.POR.1.pan0011541	Gene3D	G3DSA:2.170.150.80	NAC domain	IPR036093	NAC domain superfamily	Os04g0475400	16	Nipponbare	1	0
LOC_Os04g39960.1	Hmmer	LOC_Os04g39960	Nipponbare(MSU)	Os4530.POR.1.pan0011541	SUPERFAMILY	SSF101941	NAC domain	IPR036093	NAC domain superfamily	Os04g0475400	16	Nipponbare	1	0
LOC_Os04g39960.1	Hmmer	LOC_Os04g39960	Nipponbare(MSU)	Os4530.POR.1.pan0011541	ProSiteProfiles	PS51005	NAC domain profile.	IPR003441	NAC domain	Os04g0475400	16	Nipponbare	1	0
